UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
480471,"R",288,"R",1,"R",287,"R",119,"R",198,"Z",0,"R",1,"R",88,"R",275,"R",1,"R",274,"R",186,"R",8,"R",0,"R",8,"R",8,"R",5,"R",0,"R",5,"R",4
480523,"R",26,"R",0,"R",26,"R",8,"R",18,"R",0,"R",0,"R",8,"R",24,"Z",0,"R",24,"R",16,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
480532,"R",107,"R",0,"R",107,"R",35,"R",77,"R",0,"R",0,"R",30,"R",102,"Z",0,"R",102,"R",73,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",0
480550,"R",91,"R",0,"R",91,"R",42,"R",58,"R",0,"R",0,"R",33,"R",81,"Z",0,"R",81,"R",53,"R",9,"Z",0,"R",9,"R",4,"R",1,"Z",0,"R",1,"R",1
480693,"R",97,"R",0,"R",97,"R",48,"R",72,"R",8,"R",3,"R",14,"R",81,"Z",0,"R",81,"R",60,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",12
480736,"R",21,"R",0,"R",21,"R",3,"R",18,"R",0,"R",0,"R",3,"R",20,"Z",0,"R",20,"R",17,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
480824,"R",300,"R",1,"R",299,"R",136,"R",176,"R",0,"R",1,"R",122,"R",234,"R",1,"R",233,"R",148,"R",21,"R",0,"R",21,"R",12,"R",45,"R",0,"R",45,"R",16
480842,"R",7,"R",0,"R",7,"R",7,"R",7,"R",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
480879,"R",14,"Z",0,"R",14,"Z",0,"R",6,"R",1,"Z",0,"R",7,"R",11,"Z",0,"R",11,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",2,"Z",0,"R",2,"R",1
480888,"R",112,"R",0,"R",112,"R",98,"R",98,"R",0,"R",0,"R",14,"R",98,"Z",0,"R",98,"R",92,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",6
480903,"R",578,"R",0,"R",578,"R",369,"R",440,"R",0,"R",0,"R",138,"R",532,"Z",0,"R",532,"R",405,"R",46,"Z",0,"R",46,"R",35,"R",0,"Z",0,"R",0,"R",0
480921,"R",15,"R",0,"R",15,"R",6,"R",8,"R",0,"R",0,"R",7,"R",14,"Z",0,"R",14,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
480930,"R",38,"R",0,"R",38,"R",29,"R",30,"R",0,"R",0,"R",8,"R",22,"Z",0,"R",22,"R",17,"R",9,"Z",0,"R",9,"R",7,"R",7,"Z",0,"R",7,"R",6
480976,"R",26,"R",0,"R",26,"R",18,"R",18,"Z",0,"Z",0,"R",8,"R",16,"Z",0,"R",16,"R",10,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",4
480994,"P",22,"P",0,"P",22,"P",0,"P",9,"P",0,"P",0,"P",13,"P",18,"P",0,"P",18,"P",9,"P",1,"P",0,"P",1,"P",0,"P",3,"P",0,"P",3,"P",0
481003,"R",265,"R",0,"R",265,"R",155,"R",238,"R",0,"R",8,"R",19,"R",129,"Z",0,"R",129,"R",102,"R",6,"Z",0,"R",6,"R",6,"R",130,"Z",0,"R",130,"R",130
481021,"R",38,"R",0,"R",38,"R",36,"R",36,"R",0,"R",0,"R",2,"R",14,"Z",0,"R",14,"R",12,"R",8,"Z",0,"R",8,"R",8,"R",16,"Z",0,"R",16,"R",16
481049,"R",3,"Z",0,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
481100,"R",53,"R",0,"R",53,"R",21,"R",49,"R",4,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",36,"Z",0,"R",36,"R",32
481128,"R",35,"Z",0,"R",35,"R",29,"R",30,"Z",0,"Z",0,"R",5,"R",35,"Z",0,"R",35,"R",30,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
481146,"R",174,"R",0,"R",174,"R",88,"R",118,"R",0,"R",0,"R",56,"R",80,"Z",0,"R",80,"R",55,"R",5,"Z",0,"R",5,"R",4,"R",89,"Z",0,"R",89,"R",59
481182,"R",33,"R",0,"R",33,"R",0,"R",28,"R",0,"R",0,"R",5,"R",17,"Z",0,"R",17,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",13
481191,"R",210,"R",0,"R",210,"R",167,"R",167,"R",0,"R",0,"R",43,"R",49,"Z",0,"R",49,"R",41,"R",0,"Z",0,"R",0,"R",0,"R",161,"Z",0,"R",161,"R",126
481207,"R",14,"R",0,"R",14,"R",14,"R",14,"R",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
481243,"R",30,"R",0,"R",30,"R",28,"R",28,"R",0,"R",0,"R",2,"R",10,"Z",0,"R",10,"R",9,"R",7,"Z",0,"R",7,"R",6,"R",13,"Z",0,"R",13,"R",13
481289,"R",50,"R",0,"R",50,"R",3,"R",43,"R",0,"R",0,"R",7,"R",35,"Z",0,"R",35,"R",32,"R",13,"Z",0,"R",13,"R",11,"R",2,"Z",0,"R",2,"R",0
481298,"R",43,"R",0,"R",43,"R",0,"R",31,"R",0,"R",0,"R",12,"R",32,"Z",0,"R",32,"R",23,"R",7,"Z",0,"R",7,"R",6,"R",4,"Z",0,"R",4,"R",2
481313,"R",16,"R",0,"R",16,"R",12,"R",15,"R",0,"R",0,"R",1,"R",13,"Z",0,"R",13,"R",13,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",0
481322,"R",19,"R",0,"R",19,"R",7,"R",7,"R",0,"R",0,"R",12,"R",15,"Z",0,"R",15,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",0
481331,"R",26,"R",0,"R",26,"R",22,"R",22,"R",0,"R",4,"R",0,"R",24,"Z",0,"R",24,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
481340,"R",19,"R",0,"R",19,"R",3,"R",16,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",7,"R",7,"Z",0,"R",7,"R",6,"R",4,"Z",0,"R",4,"R",3
481368,"R",20,"R",0,"R",20,"R",19,"R",19,"R",1,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",13,"Z",0,"R",13,"R",13
481386,"R",92,"R",0,"R",92,"R",71,"R",71,"R",0,"R",0,"R",21,"R",77,"Z",0,"R",77,"R",67,"R",11,"Z",0,"R",11,"R",3,"R",4,"Z",0,"R",4,"R",1
481395,"R",16,"R",0,"R",16,"R",15,"R",15,"R",0,"R",0,"R",1,"R",12,"Z",0,"R",12,"R",11,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
481429,"R",76,"R",0,"R",76,"R",17,"R",37,"R",0,"R",0,"R",39,"R",58,"Z",0,"R",58,"R",30,"R",12,"Z",0,"R",12,"R",6,"R",6,"Z",0,"R",6,"R",1
481447,"R",59,"R",0,"R",59,"R",7,"R",48,"R",0,"R",0,"R",11,"R",24,"Z",0,"R",24,"R",24,"R",13,"Z",0,"R",13,"R",13,"R",22,"Z",0,"R",22,"R",11
481474,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
481483,"R",207,"R",0,"R",207,"R",175,"R",181,"R",0,"Z",0,"R",26,"R",114,"Z",0,"R",114,"R",96,"R",41,"Z",0,"R",41,"R",34,"R",52,"Z",0,"R",52,"R",51
481508,"R",98,"R",0,"R",98,"R",75,"R",76,"R",1,"R",0,"R",21,"R",47,"Z",0,"R",47,"R",34,"R",22,"Z",0,"R",22,"R",21,"R",29,"Z",0,"R",29,"R",21
481517,"R",67,"R",0,"R",67,"R",2,"R",34,"R",0,"R",0,"R",33,"R",49,"Z",0,"R",49,"R",24,"R",7,"Z",0,"R",7,"R",5,"R",11,"Z",0,"R",11,"R",5
481526,"R",12,"R",0,"R",12,"R",1,"R",11,"R",0,"R",0,"R",1,"R",9,"Z",0,"R",9,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
481562,"R",66,"R",0,"R",66,"R",10,"R",44,"R",0,"R",0,"R",22,"R",49,"Z",0,"R",49,"R",44,"R",16,"Z",0,"R",16,"R",0,"R",1,"Z",0,"R",1,"R",0
481571,"R",10,"Z",0,"R",10,"R",1,"R",9,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"R",10,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
481678,"R",28,"R",0,"R",28,"R",0,"R",13,"R",0,"R",0,"R",15,"R",24,"Z",0,"R",24,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",1
481739,"R",37,"R",0,"R",37,"R",1,"R",21,"R",0,"R",0,"R",16,"R",26,"Z",0,"R",26,"R",13,"R",5,"Z",0,"R",5,"R",5,"R",6,"Z",0,"R",6,"R",3
481748,"R",44,"R",0,"R",44,"R",0,"R",18,"R",0,"R",0,"R",26,"R",39,"Z",0,"R",39,"R",17,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",0
481845,"R",49,"R",0,"R",49,"R",0,"R",39,"R",0,"R",1,"R",9,"R",41,"Z",0,"R",41,"R",32,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",4
481890,"R",52,"R",0,"R",52,"R",25,"R",38,"R",0,"R",0,"R",14,"R",41,"Z",0,"R",41,"R",32,"R",9,"Z",0,"R",9,"R",5,"R",2,"Z",0,"R",2,"R",1
481906,"R",139,"R",0,"R",139,"R",39,"R",100,"R",0,"R",0,"R",39,"R",124,"Z",0,"R",124,"R",88,"R",13,"Z",0,"R",13,"R",10,"R",2,"Z",0,"R",2,"R",2
481942,"R",149,"R",0,"R",149,"R",109,"R",113,"R",0,"R",0,"R",36,"R",77,"Z",0,"R",77,"R",62,"R",66,"Z",0,"R",66,"R",51,"R",6,"Z",0,"R",6,"R",0
482015,"R",613,"Z",0,"R",613,"R",83,"R",296,"Z",0,"Z",0,"R",317,"R",369,"Z",0,"R",369,"R",178,"R",66,"Z",0,"R",66,"R",11,"R",178,"Z",0,"R",178,"R",107
482060,"R",387,"Z",0,"R",387,"R",44,"R",196,"R",0,"R",0,"R",191,"R",326,"Z",0,"R",326,"R",182,"R",9,"Z",0,"R",9,"R",4,"R",52,"Z",0,"R",52,"R",10
482097,"R",237,"R",1,"R",236,"R",174,"R",181,"R",0,"R",0,"R",55,"R",202,"R",1,"R",201,"R",153,"R",21,"R",0,"R",21,"R",17,"R",14,"R",0,"R",14,"R",11
482103,"R",80,"R",0,"R",80,"R",62,"R",75,"R",0,"R",0,"R",5,"R",13,"Z",0,"R",13,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",67,"Z",0,"R",67,"R",62
482167,"R",7,"R",0,"R",7,"R",3,"R",7,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
482176,"R",62,"R",0,"R",62,"R",27,"R",37,"R",1,"R",0,"R",24,"R",21,"Z",0,"R",21,"R",13,"R",14,"Z",0,"R",14,"R",6,"R",27,"Z",0,"R",27,"R",18
482194,"R",76,"R",0,"R",76,"R",60,"R",61,"R",0,"R",0,"R",15,"R",39,"Z",0,"R",39,"R",39,"R",15,"Z",0,"R",15,"R",12,"R",22,"Z",0,"R",22,"R",10
482200,"R",53,"R",0,"R",53,"R",1,"R",15,"R",0,"R",0,"R",38,"R",45,"Z",0,"R",45,"R",12,"R",5,"Z",0,"R",5,"R",2,"R",3,"Z",0,"R",3,"R",1
482246,"R",19,"R",0,"R",19,"R",16,"R",16,"R",0,"R",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10,"R",9,"Z",0,"R",9,"R",6
482291,"R",641,"R",0,"R",641,"R",312,"R",442,"Z",0,"R",6,"R",193,"R",619,"Z",0,"R",619,"R",424,"R",15,"Z",0,"R",15,"R",13,"R",7,"Z",0,"R",7,"R",5
482972,"R",69,"R",0,"R",69,"R",49,"R",56,"R",0,"R",13,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",3,"R",63,"Z",0,"R",63,"R",50
482981,"R",64,"R",0,"R",64,"R",28,"R",28,"R",0,"R",0,"R",36,"R",46,"Z",0,"R",46,"R",20,"R",1,"Z",0,"R",1,"R",0,"R",17,"Z",0,"R",17,"R",8
483054,"R",18,"R",0,"R",18,"R",0,"R",8,"R",0,"R",0,"R",10,"R",16,"Z",0,"R",16,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
483106,"R",32,"R",0,"R",32,"R",28,"R",28,"R",0,"R",0,"R",4,"R",24,"Z",0,"R",24,"R",22,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",1
483230,"R",48,"R",0,"R",48,"R",47,"R",47,"R",0,"R",0,"R",1,"R",23,"Z",0,"R",23,"R",23,"R",9,"Z",0,"R",9,"R",9,"R",16,"Z",0,"R",16,"R",15
483258,"R",17,"R",0,"R",17,"R",3,"R",8,"R",0,"R",0,"R",9,"R",17,"Z",0,"R",17,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483276,"R",19,"R",0,"R",19,"R",5,"R",13,"R",0,"R",1,"R",5,"R",18,"Z",0,"R",18,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
483328,"R",39,"R",0,"R",39,"R",32,"R",33,"R",0,"R",0,"R",6,"R",17,"Z",0,"R",17,"R",12,"R",15,"Z",0,"R",15,"R",14,"R",7,"Z",0,"R",7,"R",7
483337,"R",41,"R",0,"R",41,"R",33,"R",34,"R",0,"R",0,"R",7,"R",21,"Z",0,"R",21,"R",16,"R",11,"Z",0,"R",11,"R",9,"R",9,"Z",0,"R",9,"R",9
483346,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
483355,"R",42,"R",0,"R",42,"R",23,"R",23,"R",0,"R",0,"R",19,"R",37,"Z",0,"R",37,"R",19,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",0
483364,"R",37,"R",0,"R",37,"R",26,"R",26,"R",0,"R",0,"R",11,"R",34,"Z",0,"R",34,"R",23,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
483373,"R",14,"Z",0,"R",14,"R",4,"R",10,"Z",0,"R",1,"R",3,"R",8,"Z",0,"R",8,"R",6,"R",2,"Z",0,"R",2,"R",1,"R",4,"Z",0,"R",4,"R",3
483382,"R",120,"Z",0,"R",120,"R",119,"R",119,"R",0,"R",0,"R",1,"R",6,"Z",0,"R",6,"R",6,"R",37,"Z",0,"R",37,"R",37,"R",77,"Z",0,"R",77,"R",76
483425,"R",16,"R",0,"R",16,"R",11,"R",12,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",6,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",3
483443,"R",40,"R",0,"R",40,"R",35,"R",35,"R",0,"R",0,"R",5,"R",18,"Z",0,"R",18,"R",18,"R",8,"Z",0,"R",8,"R",6,"R",14,"Z",0,"R",14,"R",11
483470,"R",80,"Z",0,"R",80,"R",68,"R",68,"Z",0,"Z",0,"R",12,"R",80,"Z",0,"R",80,"R",68,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483504,"R",35,"R",0,"R",35,"R",4,"R",7,"R",0,"R",0,"R",28,"R",32,"Z",0,"R",32,"R",6,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",0
483513,"R",35,"R",0,"R",35,"R",5,"R",18,"R",3,"R",0,"R",14,"R",28,"Z",0,"R",28,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",5
483559,"R",25,"R",0,"R",25,"R",10,"R",12,"R",0,"R",0,"R",13,"R",15,"Z",0,"R",15,"R",6,"R",3,"Z",0,"R",3,"R",1,"R",7,"Z",0,"R",7,"R",5
483610,"R",69,"R",0,"R",69,"R",2,"R",40,"R",1,"R",0,"R",28,"R",54,"Z",0,"R",54,"R",28,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",12
483647,"R",17,"R",0,"R",17,"R",10,"R",10,"R",6,"R",0,"R",1,"R",12,"Z",0,"R",12,"R",8,"R",3,"Z",0,"R",3,"R",2,"R",2,"Z",0,"R",2,"R",0
483665,"R",34,"R",0,"R",34,"R",18,"R",22,"R",0,"R",0,"R",12,"R",29,"Z",0,"R",29,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",1
483708,"R",79,"R",0,"R",79,"R",70,"R",70,"R",0,"R",5,"R",4,"R",75,"Z",0,"R",75,"R",66,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
483717,"R",10,"R",0,"R",10,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10
483726,"R",4,"Z",0,"R",4,"R",4,"R",4,"Z",0,"Z",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483735,"R",10,"Z",0,"R",10,"R",5,"R",6,"R",0,"R",0,"R",4,"R",7,"Z",0,"R",7,"R",3,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
483744,"R",23,"Z",0,"R",23,"R",16,"R",20,"Z",0,"R",0,"R",3,"R",23,"Z",0,"R",23,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483753,"R",37,"R",0,"R",37,"R",13,"R",20,"R",0,"R",0,"R",17,"R",30,"Z",0,"R",30,"R",16,"R",3,"Z",0,"R",3,"R",2,"R",4,"Z",0,"R",4,"R",2
483799,"R",10,"R",0,"R",10,"R",4,"R",9,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",4,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",0
483823,"R",223,"R",1,"R",222,"R",107,"R",129,"R",0,"R",0,"R",93,"R",207,"R",1,"R",206,"R",122,"R",5,"R",0,"R",5,"R",2,"R",11,"R",0,"R",11,"R",5
483841,"R",556,"Z",0,"R",556,"R",480,"R",490,"Z",0,"Z",0,"R",66,"R",92,"Z",0,"R",92,"R",84,"R",0,"Z",0,"R",0,"R",0,"R",464,"Z",0,"R",464,"R",406
483850,"R",11,"R",0,"R",11,"R",8,"R",8,"R",0,"R",2,"R",1,"R",11,"Z",0,"R",11,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
483869,"R",120,"R",0,"R",120,"R",37,"R",103,"R",0,"R",0,"R",17,"R",67,"Z",0,"R",67,"R",67,"R",0,"Z",0,"R",0,"R",0,"R",53,"Z",0,"R",53,"R",36
483878,"R",44,"R",1,"R",43,"R",28,"R",34,"R",0,"R",9,"R",0,"R",38,"R",0,"R",38,"R",29,"R",0,"R",0,"R",0,"R",0,"R",6,"R",1,"R",5,"R",5
483887,"R",22,"Z",0,"R",22,"R",6,"R",18,"Z",0,"Z",0,"R",4,"R",15,"Z",0,"R",15,"R",13,"R",5,"Z",0,"R",5,"R",3,"R",2,"Z",0,"R",2,"R",2
483896,"R",5,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
483911,"R",10,"R",0,"R",10,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",6
483939,"R",21,"R",0,"R",21,"R",0,"R",8,"R",0,"R",0,"R",13,"R",15,"Z",0,"R",15,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",2
483948,"R",20,"R",1,"R",19,"R",10,"R",10,"R",2,"R",0,"R",7,"R",18,"R",1,"R",17,"R",10,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0
483957,"R",19,"Z",0,"R",19,"R",5,"R",11,"Z",0,"Z",0,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",4,"R",13,"Z",0,"R",13,"R",7
484011,"R",53,"R",0,"R",53,"R",46,"R",46,"R",0,"R",0,"R",7,"R",30,"Z",0,"R",30,"R",25,"R",8,"Z",0,"R",8,"R",8,"R",15,"Z",0,"R",15,"R",13
484020,"R",12,"R",0,"R",12,"R",10,"R",10,"R",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",10,"R",0,"Z",0,"R",0,"R",0
484039,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
484048,"R",10,"R",0,"R",10,"R",8,"R",8,"R",0,"R",0,"R",2,"R",10,"Z",0,"R",10,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
484057,"R",60,"Z",0,"R",60,"R",3,"R",50,"Z",0,"Z",0,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",58,"Z",0,"R",58,"R",48,"R",0,"Z",0,"R",0,"R",0
484075,"R",42,"R",0,"R",42,"R",0,"R",27,"R",1,"R",0,"R",14,"R",33,"Z",0,"R",33,"R",23,"R",5,"Z",0,"R",5,"R",4,"R",4,"Z",0,"R",4,"R",0
484084,"R",41,"R",0,"R",41,"R",22,"R",28,"R",1,"R",1,"R",11,"R",21,"Z",0,"R",21,"R",14,"R",4,"Z",0,"R",4,"R",4,"R",16,"Z",0,"R",16,"R",10
484093,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
484109,"R",27,"R",0,"R",27,"R",20,"R",21,"R",0,"R",0,"R",6,"R",13,"Z",0,"R",13,"R",10,"R",11,"Z",0,"R",11,"R",9,"R",3,"Z",0,"R",3,"R",2
484118,"R",7,"R",0,"R",7,"R",7,"R",7,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4
484127,"R",49,"R",0,"R",49,"R",7,"R",40,"R",0,"R",0,"R",9,"R",18,"Z",0,"R",18,"R",13,"R",10,"Z",0,"R",10,"R",9,"R",21,"Z",0,"R",21,"R",18
484136,"R",35,"R",0,"R",35,"R",4,"R",14,"R",1,"R",11,"R",9,"R",24,"Z",0,"R",24,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",6
484154,"R",112,"Z",0,"R",112,"R",60,"R",79,"Z",0,"Z",0,"R",33,"R",90,"Z",0,"R",90,"R",79,"R",0,"Z",0,"R",0,"R",0,"R",22,"Z",0,"R",22,"R",0
484163,"R",64,"R",5,"R",59,"R",49,"R",53,"R",0,"R",0,"R",6,"R",48,"R",2,"R",46,"R",46,"R",3,"R",0,"R",3,"R",3,"R",13,"R",3,"R",10,"R",4
484172,"R",59,"R",0,"R",59,"R",22,"R",56,"R",0,"R",0,"R",3,"R",55,"Z",0,"R",55,"R",53,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
484190,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",5,"R",5,"Z",0,"R",5,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
484206,"R",13,"R",0,"R",13,"R",1,"R",8,"R",0,"R",0,"R",5,"R",8,"Z",0,"R",8,"R",8,"R",4,"Z",0,"R",4,"R",0,"R",1,"Z",0,"R",1,"R",0
484321,"R",80,"R",1,"R",79,"R",2,"R",57,"R",0,"R",0,"R",22,"R",52,"R",1,"R",51,"R",49,"R",7,"R",0,"R",7,"R",3,"R",21,"R",0,"R",21,"R",5
484330,"R",26,"R",0,"R",26,"R",9,"R",21,"R",0,"R",0,"R",5,"R",23,"Z",0,"R",23,"R",18,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
484358,"R",274,"R",0,"R",274,"R",100,"R",206,"R",0,"R",0,"R",68,"R",244,"Z",0,"R",244,"R",182,"R",25,"Z",0,"R",25,"R",21,"R",5,"Z",0,"R",5,"R",3
484385,"R",256,"R",0,"R",256,"R",66,"R",166,"R",7,"R",0,"R",83,"R",172,"Z",0,"R",172,"R",115,"R",7,"Z",0,"R",7,"R",6,"R",77,"Z",0,"R",77,"R",45
484394,"R",37,"R",0,"R",37,"R",23,"R",27,"R",2,"R",0,"R",8,"R",21,"Z",0,"R",21,"R",14,"R",5,"Z",0,"R",5,"R",5,"R",11,"Z",0,"R",11,"R",8
484604,"R",183,"Z",0,"R",183,"R",37,"R",115,"Z",0,"Z",0,"R",68,"R",146,"Z",0,"R",146,"R",84,"R",17,"Z",0,"R",17,"R",14,"R",20,"Z",0,"R",20,"R",17
484826,"R",77,"R",0,"R",77,"R",4,"R",42,"R",0,"R",0,"R",35,"R",41,"Z",0,"R",41,"R",19,"R",10,"Z",0,"R",10,"R",5,"R",26,"Z",0,"R",26,"R",18
484899,"R",133,"R",0,"R",133,"R",18,"R",112,"R",0,"R",0,"R",21,"R",65,"Z",0,"R",65,"R",58,"R",26,"Z",0,"R",26,"R",22,"R",42,"Z",0,"R",42,"R",32
484923,"R",36,"R",2,"R",34,"R",31,"R",31,"R",0,"R",0,"R",3,"R",10,"R",0,"R",10,"R",10,"R",6,"R",0,"R",6,"R",6,"R",20,"R",2,"R",18,"R",15
484996,"R",50,"R",0,"R",50,"R",40,"R",41,"R",0,"R",0,"R",9,"R",46,"Z",0,"R",46,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",1
485014,"R",66,"R",0,"R",66,"R",0,"R",32,"R",0,"R",0,"R",34,"R",62,"Z",0,"R",62,"R",29,"R",2,"Z",0,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",2
