UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
193894,"R",24,"R",1242779,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",75954,"R",1,"R",91800,"R",4,"R",275025,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",800000,"Z",0,"Z",0,"Z",0,"Z",0
193900,"R",6996,"R",590943530,"Z",0,"Z",0,"Z",0,"Z",0,"R",1079,"R",78298830,"R",730,"R",127665516,"R",826,"R",70618521,"R",1536,"R",124936146,"R",881,"R",64302442,"R",155,"R",13242141,"R",386,"R",22923271,"R",9,"R",521465,"R",1180,"R",70530546,"R",196,"R",16493933,"R",18,"R",1410719
193946,"R",208,"R",11061781,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",2781618,"R",33,"R",2710638,"R",6,"R",394092,"R",5,"R",329129,"R",3,"R",156669,"Z",0,"Z",0,"R",43,"R",1757807,"Z",0,"Z",0,"R",68,"R",2931828,"Z",0,"Z",0,"Z",0,"Z",0
193973,"R",317,"R",16312332,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",627725,"R",103,"R",7588839,"R",37,"R",1671427,"R",18,"R",798288,"R",50,"R",2443331,"R",8,"R",346053,"R",12,"R",407785,"Z",0,"Z",0,"R",54,"R",1546117,"R",15,"R",603412,"R",6,"R",279355
194028,"R",50,"R",2164917,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",597299,"R",8,"R",349243,"R",3,"R",136251,"R",2,"R",134192,"R",1,"R",50000,"Z",0,"Z",0,"R",6,"R",151733,"Z",0,"Z",0,"R",14,"R",577168,"R",5,"R",169031,"Z",0,"Z",0
194073,"R",62,"R",3346096,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",158273,"R",21,"R",1501032,"R",6,"R",280358,"R",6,"R",310254,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",830827,"R",6,"R",265352,"Z",0,"Z",0
194091,"R",585,"R",43705035,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1755531,"R",225,"R",22522841,"R",47,"R",2642484,"R",53,"R",4171660,"R",38,"R",2833117,"R",4,"R",196693,"R",77,"R",3813941,"Z",0,"Z",0,"R",86,"R",3761409,"R",22,"R",1861891,"R",2,"R",145468
194116,"R",48,"R",3539100,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",375375,"R",16,"R",1902688,"R",2,"R",133010,"R",5,"R",254156,"R",5,"R",263752,"Z",0,"Z",0,"R",4,"R",160721,"Z",0,"Z",0,"R",9,"R",449398,"Z",0,"Z",0,"Z",0,"Z",0
194161,"R",106,"R",5283787,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1148241,"R",18,"R",1607356,"R",2,"R",109200,"R",3,"R",199001,"R",30,"R",1235720,"R",2,"R",81000,"R",3,"R",101300,"Z",0,"Z",0,"R",21,"R",801969,"Z",0,"Z",0,"Z",0,"Z",0
194189,"R",9,"R",408876,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",97160,"R",1,"R",87676,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",198375,"Z",0,"Z",0,"R",1,"R",25665,"Z",0,"Z",0,"Z",0,"Z",0
194222,"R",414,"R",23175205,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",2625398,"R",88,"R",6610567,"R",34,"R",2013329,"R",16,"R",1011706,"R",39,"R",3596991,"Z",0,"Z",0,"R",65,"R",2413463,"Z",0,"Z",0,"R",90,"R",3841542,"R",15,"R",767698,"R",6,"R",294511
194240,"R",268,"R",15077929,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1366752,"R",36,"R",3218237,"R",33,"R",1963163,"R",20,"R",1271941,"R",36,"R",1725820,"R",1,"R",63174,"R",32,"R",1360713,"Z",0,"Z",0,"R",73,"R",3496920,"R",11,"R",611209,"Z",0,"Z",0
194310,"R",1041,"R",72428708,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",2581853,"R",308,"R",33076064,"R",86,"R",5558945,"R",94,"R",6183546,"R",137,"R",8129904,"R",7,"R",380721,"R",27,"R",1304942,"Z",0,"Z",0,"R",317,"R",14212191,"R",10,"R",529439,"R",10,"R",471103
194392,"R",104,"R",5310681,"R",3,"R",128099,"R",9,"R",348164,"R",26,"R",1110262,"R",18,"R",1873753,"R",8,"R",389890,"R",6,"R",242627,"R",9,"R",346390,"R",1,"R",55000,"R",8,"R",221790,"R",1,"R",33280,"R",14,"R",520926,"R",1,"R",40500,"Z",0,"Z",0
194499,"R",54,"R",4310465,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",119190,"R",3,"R",1122920,"Z",0,"Z",0,"R",2,"R",136763,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",2852343,"R",3,"R",79249,"Z",0,"Z",0
194569,"R",11,"R",407500,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40000,"R",3,"R",135000,"R",1,"R",58000,"Z",0,"Z",0,"R",1,"R",31000,"Z",0,"Z",0,"R",1,"R",35000,"Z",0,"Z",0,"R",2,"R",55500,"R",2,"R",53000,"Z",0,"Z",0
194578,"R",580,"R",44658220,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1913806,"R",126,"R",15997889,"R",32,"R",2448669,"R",31,"R",2208999,"R",98,"R",6189197,"R",12,"R",934976,"R",125,"R",7141511,"R",2,"R",97569,"R",129,"R",7725604,"Z",0,"Z",0,"Z",0,"Z",0
194657,"R",1,"R",28105,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",28105,"Z",0,"Z",0,"Z",0,"Z",0
194666,"R",9,"R",304574,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36000,"R",3,"R",134174,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",77700,"Z",0,"Z",0,"R",2,"R",56700,"Z",0,"Z",0,"Z",0,"Z",0
194693,"R",6,"R",276094,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",203832,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",38326,"Z",0,"Z",0,"R",1,"R",33936,"Z",0,"Z",0,"Z",0,"Z",0
194736,"R",11,"R",604967,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",172600,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",354757,"Z",0,"Z",0,"R",2,"R",77610,"Z",0,"Z",0,"Z",0,"Z",0
194763,"R",33,"R",958925,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",112802,"R",3,"R",74184,"R",6,"R",215596,"R",1,"R",15346,"R",2,"R",71812,"Z",0,"Z",0,"R",10,"R",383557,"Z",0,"Z",0,"R",2,"R",34503,"R",1,"R",51125,"Z",0,"Z",0
194824,"R",1216,"R",71335927,"R",140,"R",7980099,"Z",0,"Z",0,"R",133,"R",6355328,"R",161,"R",15013796,"R",172,"R",11490447,"R",110,"R",7423954,"R",81,"R",4798783,"R",22,"R",1502410,"R",154,"R",5403736,"R",1,"R",51148,"R",141,"R",6218414,"R",84,"R",4483567,"R",17,"R",614245
194958,"R",170,"R",7696093,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",587651,"R",22,"R",1991083,"R",9,"R",292142,"R",14,"R",625501,"R",22,"R",923351,"R",1,"R",46679,"R",20,"R",614200,"R",10,"R",457525,"R",51,"R",1804695,"R",8,"R",312956,"R",1,"R",40310
195003,"R",2421,"R",150190617,"R",26,"R",2672902,"Z",0,"Z",0,"R",111,"R",5909045,"R",392,"R",42592919,"R",272,"R",18224259,"R",349,"R",24110664,"R",390,"R",21549926,"R",33,"R",1967695,"R",264,"R",8877621,"R",10,"R",447691,"R",486,"R",19733354,"R",70,"R",3353850,"R",18,"R",750691
195030,"R",3424,"R",230544241,"R",235,"R",24092398,"Z",0,"Z",0,"R",269,"R",15205435,"R",559,"R",67130238,"R",154,"R",9694193,"R",709,"R",44979733,"R",112,"R",5285459,"R",35,"R",2630015,"R",283,"R",11820173,"Z",0,"Z",0,"R",732,"R",34610989,"R",127,"R",4137203,"R",209,"R",10958405
195049,"R",1339,"R",106550621,"R",422,"R",29267621,"Z",0,"Z",0,"R",55,"R",2702700,"R",171,"R",29431300,"R",56,"R",4760100,"R",272,"R",19134900,"R",28,"R",2102400,"R",20,"R",2297600,"R",158,"R",7229500,"Z",0,"Z",0,"R",96,"R",5234600,"R",61,"R",4389900,"Z",0,"Z",0
195058,"R",237,"R",14153683,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1195512,"R",52,"R",4512811,"R",7,"R",384048,"R",12,"R",963534,"R",9,"R",486657,"Z",0,"Z",0,"R",43,"R",2613251,"Z",0,"Z",0,"R",72,"R",3190000,"R",11,"R",762881,"R",2,"R",44989
195128,"R",226,"R",10916136,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1525731,"R",47,"R",3792064,"R",12,"R",603475,"R",19,"R",912232,"R",13,"R",539952,"R",5,"R",239035,"R",32,"R",1045733,"Z",0,"Z",0,"R",54,"R",1753667,"R",10,"R",467667,"R",1,"R",36580
195155,"R",5,"R",239091,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",138921,"R",1,"R",60000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40170,"Z",0,"Z",0,"Z",0,"Z",0
195164,"R",281,"R",14242679,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",740961,"R",50,"R",4670207,"R",38,"R",1892604,"R",12,"R",611796,"R",50,"R",3127746,"R",6,"R",288822,"R",56,"R",1434709,"Z",0,"Z",0,"R",39,"R",1113165,"R",11,"R",338749,"R",1,"R",23920
195173,"R",158,"R",12123871,"R",1,"R",68085,"Z",0,"Z",0,"R",33,"R",1625716,"R",42,"R",5466339,"R",11,"R",807297,"R",16,"R",955818,"R",29,"R",1835262,"R",2,"R",138345,"R",6,"R",282505,"Z",0,"Z",0,"R",18,"R",944504,"Z",0,"Z",0,"Z",0,"Z",0
195191,"R",18,"R",1473036,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",332009,"R",7,"R",901589,"Z",0,"Z",0,"R",2,"R",80366,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",159072,"Z",0,"Z",0,"Z",0,"Z",0
195216,"R",530,"R",29641912,"Z",0,"Z",0,"Z",0,"Z",0,"R",119,"R",6777752,"R",54,"R",6236571,"R",41,"R",3010810,"R",28,"R",1721937,"R",25,"R",1609488,"R",6,"R",290127,"R",143,"R",5137631,"R",7,"R",293339,"R",84,"R",3469740,"R",16,"R",752128,"R",7,"R",342389
195234,"R",370,"R",18302407,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",1882009,"R",46,"R",4815750,"R",40,"R",2293342,"R",17,"R",843792,"R",51,"R",2472920,"R",12,"R",615841,"R",95,"R",2767267,"R",1,"R",28600,"R",48,"R",1579240,"R",19,"R",869174,"R",5,"R",134472
195243,"R",109,"R",7673832,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",185269,"R",50,"R",4762593,"R",5,"R",233579,"R",3,"R",273715,"R",13,"R",748459,"R",1,"R",63113,"R",5,"R",209643,"Z",0,"Z",0,"R",24,"R",993101,"R",4,"R",204360,"Z",0,"Z",0
195289,"R",4,"R",284998,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",125429,"R",1,"R",122987,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36582,"Z",0,"Z",0,"Z",0,"Z",0
195304,"R",232,"R",17133677,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",634259,"R",112,"R",10648655,"R",8,"R",444983,"R",13,"R",1049718,"R",13,"R",753137,"R",2,"R",215428,"R",36,"R",1576258,"Z",0,"Z",0,"R",35,"R",1811239,"Z",0,"Z",0,"Z",0,"Z",0
195322,"R",142,"R",7849576,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1935610,"R",25,"R",2078974,"R",6,"R",316793,"R",11,"R",653708,"R",8,"R",406672,"R",2,"R",107215,"R",2,"R",119394,"Z",0,"Z",0,"R",35,"R",1511428,"R",15,"R",719782,"Z",0,"Z",0
195438,"R",12,"R",525638,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",264479,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",181721,"Z",0,"Z",0,"R",3,"R",79438,"Z",0,"Z",0,"Z",0,"Z",0
195474,"R",407,"R",22163836,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",2827565,"R",55,"R",5560440,"R",25,"R",1504660,"R",30,"R",1783847,"R",69,"R",3878550,"R",1,"R",40560,"R",89,"R",3324952,"Z",0,"Z",0,"R",53,"R",1756644,"R",26,"R",1163802,"R",9,"R",322816
195526,"R",633,"R",36790396,"R",2,"R",101340,"Z",0,"Z",0,"R",46,"R",2892510,"R",62,"R",8166615,"R",59,"R",4535679,"R",43,"R",2721160,"R",81,"R",4770484,"R",9,"R",520290,"R",169,"R",6436462,"R",1,"R",27300,"R",119,"R",4728568,"R",37,"R",1737150,"R",5,"R",152838
195544,"R",109,"R",7556328,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",63240,"R",6,"R",1504075,"R",49,"R",3562724,"R",9,"R",568038,"R",15,"R",624579,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1233672,"Z",0,"Z",0,"Z",0,"Z",0
195562,"R",201,"R",12267760,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",255506,"R",7,"R",1227516,"R",85,"R",6092272,"R",11,"R",665538,"R",9,"R",647029,"Z",0,"Z",0,"R",19,"R",754911,"Z",0,"Z",0,"R",66,"R",2624988,"Z",0,"Z",0,"Z",0,"Z",0
195580,"R",22,"R",1325731,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",105801,"R",4,"R",352008,"R",4,"R",313287,"R",1,"R",66950,"R",1,"R",51500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",277862,"R",3,"R",158323,"Z",0,"Z",0
195702,"R",13,"R",750400,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",64100,"R",3,"R",329100,"R",2,"R",99300,"R",1,"R",36200,"R",1,"R",52300,"Z",0,"Z",0,"R",2,"R",51200,"Z",0,"Z",0,"R",3,"R",118200,"Z",0,"Z",0,"Z",0,"Z",0
195720,"R",351,"R",21084989,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",3475545,"R",40,"R",5433948,"R",12,"R",740413,"R",25,"R",1726374,"R",52,"R",2900866,"R",7,"R",338525,"R",74,"R",2496973,"Z",0,"Z",0,"R",70,"R",3034549,"R",14,"R",772075,"R",5,"R",165721
195784,"R",21,"R",1158323,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",177495,"R",6,"R",493500,"R",2,"R",58080,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",288131,"R",5,"R",141117,"Z",0,"Z",0,"Z",0,"Z",0
195809,"R",1057,"R",80451213,"Z",0,"Z",0,"Z",0,"Z",0,"R",214,"R",15518627,"R",39,"R",8720268,"R",202,"R",19904916,"R",74,"R",5874410,"R",147,"R",12705608,"R",29,"R",2099143,"R",77,"R",3545901,"Z",0,"Z",0,"R",275,"R",12082340,"Z",0,"Z",0,"Z",0,"Z",0
195827,"R",503,"R",42954851,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",688965,"R",137,"R",17648406,"R",103,"R",7267723,"R",97,"R",7685589,"R",30,"R",2873611,"R",1,"R",44286,"R",12,"R",718798,"Z",0,"Z",0,"R",95,"R",5090762,"R",16,"R",778719,"R",4,"R",157992
195988,"R",82,"R",4401931,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",671030,"R",15,"R",1221340,"R",2,"R",101870,"R",7,"R",340413,"R",6,"R",398509,"R",1,"R",42884,"R",10,"R",480650,"Z",0,"Z",0,"R",27,"R",1145235,"Z",0,"Z",0,"Z",0,"Z",0
196006,"R",374,"R",18847727,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",882259,"R",41,"R",3832851,"R",50,"R",2642600,"R",12,"R",630565,"R",28,"R",1343633,"R",27,"R",1200673,"R",101,"R",3860614,"Z",0,"Z",0,"R",60,"R",2751322,"R",33,"R",1566488,"R",4,"R",136722
196015,"R",277,"R",15323101,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1750754,"R",37,"R",3520439,"R",23,"R",1395075,"R",24,"R",1462506,"R",30,"R",1445589,"R",4,"R",222839,"R",58,"R",2371122,"Z",0,"Z",0,"R",45,"R",2056089,"R",21,"R",1098688,"Z",0,"Z",0
196024,"R",299,"R",16869472,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1631075,"R",33,"R",3455432,"R",24,"R",1508379,"R",14,"R",887613,"R",18,"R",873338,"R",24,"R",1140039,"R",60,"R",2667693,"R",3,"R",160854,"R",58,"R",2898089,"R",28,"R",1437236,"R",5,"R",209724
196033,"R",291,"R",16627171,"R",1,"R",44675,"Z",0,"Z",0,"R",11,"R",656106,"R",37,"R",3544942,"R",31,"R",2160208,"R",11,"R",824985,"R",22,"R",1132959,"R",44,"R",2315829,"R",60,"R",2458684,"Z",0,"Z",0,"R",37,"R",1747536,"R",35,"R",1664611,"R",2,"R",76636
196042,"R",530,"R",32018871,"Z",0,"Z",0,"R",7,"R",597126,"R",22,"R",1365104,"R",61,"R",6683967,"R",92,"R",6074644,"R",12,"R",985232,"R",28,"R",1772105,"R",56,"R",3714614,"R",112,"R",4643301,"Z",0,"Z",0,"R",101,"R",4310733,"R",38,"R",1814210,"R",1,"R",57835
196051,"R",337,"R",18088753,"Z",0,"Z",0,"R",4,"R",209515,"R",25,"R",1296896,"R",34,"R",3324931,"R",29,"R",1681845,"R",10,"R",626521,"R",35,"R",2027514,"R",33,"R",1590081,"R",64,"R",2604544,"Z",0,"Z",0,"R",59,"R",2704581,"R",41,"R",1888381,"R",3,"R",133944
196060,"R",1724,"R",109749424,"R",2,"R",185630,"R",5,"R",260670,"R",105,"R",6676595,"R",165,"R",20656268,"R",352,"R",23619377,"R",182,"R",14075541,"R",108,"R",7789765,"R",72,"R",4403601,"R",331,"R",13376557,"Z",0,"Z",0,"R",211,"R",9758112,"R",167,"R",8037649,"R",24,"R",909659
196079,"R",1554,"R",93574937,"R",6,"R",293453,"R",1,"R",58060,"R",81,"R",5097667,"R",127,"R",16706877,"R",237,"R",15048363,"R",77,"R",5400503,"R",103,"R",6905927,"R",127,"R",7772383,"R",302,"R",12237278,"R",2,"R",108597,"R",313,"R",15928245,"R",174,"R",7839359,"R",4,"R",178225
196088,"R",2805,"R",183606111,"R",13,"R",993043,"R",19,"R",1317414,"R",155,"R",10045506,"R",355,"R",40639647,"R",461,"R",30729018,"R",249,"R",21503764,"R",193,"R",13651297,"R",260,"R",16953941,"R",477,"R",19350657,"Z",0,"Z",0,"R",395,"R",17938477,"R",187,"R",8881666,"R",41,"R",1601681
196097,"R",2141,"R",159895720,"R",46,"R",4438087,"R",5,"R",582058,"R",175,"R",13570705,"R",110,"R",21650913,"R",480,"R",36873641,"R",341,"R",28060242,"R",182,"R",13925736,"R",47,"R",3715487,"R",376,"R",17026650,"Z",0,"Z",0,"R",170,"R",8319293,"R",146,"R",9209827,"R",63,"R",2523081
196103,"R",266,"R",17806365,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",623707,"R",38,"R",4660498,"R",43,"R",2866299,"R",18,"R",1347231,"R",8,"R",558873,"R",26,"R",1685166,"R",42,"R",1958541,"Z",0,"Z",0,"R",53,"R",2645764,"R",28,"R",1460286,"Z",0,"Z",0
196112,"R",250,"R",17201143,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",559731,"R",55,"R",6822764,"R",23,"R",1677477,"R",9,"R",606441,"R",24,"R",1239819,"R",23,"R",1448237,"R",52,"R",2495424,"Z",0,"Z",0,"R",33,"R",1371767,"R",20,"R",935172,"R",1,"R",44311
196121,"R",651,"R",37149069,"Z",0,"Z",0,"R",14,"R",784454,"R",49,"R",2932550,"R",74,"R",7363953,"R",67,"R",4433569,"R",31,"R",2193359,"R",53,"R",2792682,"R",39,"R",2230921,"R",126,"R",5077849,"Z",0,"Z",0,"R",134,"R",6377335,"R",57,"R",2674007,"R",7,"R",288390
196130,"R",848,"R",51340013,"R",2,"R",196090,"Z",0,"Z",0,"R",80,"R",5085401,"R",94,"R",10248848,"R",81,"R",5384400,"R",97,"R",7472580,"R",66,"R",3732748,"R",32,"R",1981061,"R",172,"R",7167029,"Z",0,"Z",0,"R",168,"R",7518689,"R",51,"R",2364524,"R",5,"R",188643
196149,"R",648,"R",35828109,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1877601,"R",98,"R",9071776,"R",50,"R",3196364,"R",25,"R",1634797,"R",56,"R",3159642,"R",32,"R",1827039,"R",151,"R",5999106,"Z",0,"Z",0,"R",137,"R",6139290,"R",51,"R",2423001,"R",13,"R",499493
196158,"R",425,"R",24284981,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",1113343,"R",55,"R",5446020,"R",48,"R",3133169,"R",16,"R",1252662,"R",17,"R",940403,"R",39,"R",2121508,"R",114,"R",4579919,"Z",0,"Z",0,"R",84,"R",3985646,"R",28,"R",1476946,"R",6,"R",235365
196167,"R",518,"R",29583340,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1606287,"R",72,"R",7216832,"R",33,"R",2364571,"R",28,"R",1903731,"R",33,"R",1762287,"R",23,"R",1509526,"R",133,"R",5270101,"Z",0,"Z",0,"R",109,"R",5265047,"R",56,"R",2553950,"R",3,"R",131008
196176,"R",652,"R",38269642,"Z",0,"Z",0,"Z",0,"Z",0,"R",63,"R",3623908,"R",77,"R",8354873,"R",101,"R",6425508,"R",38,"R",2759204,"R",41,"R",2311202,"R",9,"R",524115,"R",138,"R",5773343,"Z",0,"Z",0,"R",129,"R",5753671,"R",50,"R",2506652,"R",6,"R",237166
196185,"R",618,"R",34804619,"R",4,"R",253720,"Z",0,"Z",0,"R",41,"R",2222236,"R",72,"R",7164838,"R",76,"R",4632976,"R",56,"R",4252877,"R",36,"R",1798280,"R",23,"R",1272096,"R",144,"R",5643454,"Z",0,"Z",0,"R",105,"R",4752687,"R",52,"R",2436371,"R",9,"R",375084
196194,"R",741,"R",41638681,"R",7,"R",411599,"Z",0,"Z",0,"R",33,"R",1987603,"R",88,"R",8704746,"R",66,"R",4357934,"R",27,"R",1858415,"R",54,"R",3253065,"R",54,"R",3048216,"R",191,"R",7659819,"Z",0,"Z",0,"R",133,"R",6269535,"R",77,"R",3606345,"R",11,"R",481404
196200,"R",420,"R",22536671,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",2503728,"R",43,"R",4049511,"R",43,"R",2562496,"R",15,"R",970077,"R",47,"R",2300762,"R",11,"R",601561,"R",88,"R",3544813,"Z",0,"Z",0,"R",83,"R",3880831,"R",39,"R",1859980,"R",6,"R",262912
196219,"R",484,"R",31109388,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1905816,"R",59,"R",7420617,"R",43,"R",3131822,"R",35,"R",2627543,"R",41,"R",2471029,"R",17,"R",1108608,"R",125,"R",5384185,"Z",0,"Z",0,"R",85,"R",4591235,"R",46,"R",2313521,"R",3,"R",155012
196228,"R",215,"R",13993741,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",180859,"R",31,"R",4541612,"R",25,"R",1642619,"R",1,"R",112576,"R",1,"R",58182,"R",61,"R",2999046,"R",30,"R",1364385,"Z",0,"Z",0,"R",54,"R",2596366,"R",10,"R",498096,"Z",0,"Z",0
196237,"R",317,"R",20524832,"R",1,"R",60000,"Z",0,"Z",0,"R",21,"R",1271005,"R",64,"R",6888391,"R",29,"R",1901970,"R",12,"R",822286,"R",21,"R",1272399,"R",33,"R",1718521,"R",53,"R",2467483,"Z",0,"Z",0,"R",56,"R",2682682,"R",22,"R",1205766,"R",5,"R",234329
196246,"R",500,"R",27790779,"Z",0,"Z",0,"R",1,"R",107675,"R",16,"R",1076330,"R",55,"R",5355012,"R",53,"R",3017790,"R",28,"R",1772105,"R",50,"R",2714254,"R",23,"R",1361422,"R",109,"R",4511370,"Z",0,"Z",0,"R",108,"R",5011145,"R",53,"R",2719018,"R",4,"R",144658
196255,"R",837,"R",64540562,"R",3,"R",338196,"Z",0,"Z",0,"R",7,"R",649496,"R",98,"R",16473405,"R",83,"R",7557769,"R",35,"R",3633280,"R",15,"R",1468722,"R",239,"R",16229924,"R",149,"R",6424321,"Z",0,"Z",0,"R",111,"R",7135509,"R",91,"R",4394194,"R",6,"R",235746
196264,"R",451,"R",27943351,"R",2,"R",210554,"Z",0,"Z",0,"R",31,"R",2040221,"R",41,"R",4628633,"R",67,"R",4294705,"R",25,"R",1678879,"R",5,"R",263613,"R",45,"R",2631183,"R",5,"R",164007,"Z",0,"Z",0,"R",220,"R",11608059,"R",6,"R",248437,"R",4,"R",175060
196291,"R",183,"R",11771670,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",496438,"R",34,"R",3589568,"R",21,"R",1523252,"R",6,"R",492624,"R",20,"R",995869,"R",9,"R",592178,"R",34,"R",1589131,"Z",0,"Z",0,"R",24,"R",1161447,"R",26,"R",1267472,"R",1,"R",63691
196307,"R",761,"R",49863039,"R",1,"R",50229,"Z",0,"Z",0,"R",18,"R",1364845,"R",65,"R",8858408,"R",115,"R",7833000,"R",21,"R",1740134,"R",19,"R",1394960,"R",286,"R",17363312,"R",72,"R",3238883,"Z",0,"Z",0,"R",84,"R",3896940,"R",75,"R",3868659,"R",5,"R",253669
196389,"R",92,"R",4927595,"R",30,"R",1824000,"Z",0,"Z",0,"R",5,"R",134545,"R",2,"R",485000,"R",6,"R",320550,"R",4,"R",296500,"R",2,"R",114700,"R",32,"R",1394000,"Z",0,"Z",0,"R",7,"R",245300,"R",3,"R",78000,"R",1,"R",35000,"Z",0,"Z",0
